Actual_Profit,Target_Profit,Actual_Revenue,Target_Revenue,Actual_Cost,Target_Cost,Stock Wastage,Total Stock,Area_Code,Trans_Date,MenuID
148,110,478,320,239,150,66,1417,702,01/03/2018,12
-340,-240,32,0,245,160,93,2449,775,01/03/2018,13
-4,10,75,90,33,40,12,190,702,01/03/2018,2
15,20,129,120,58,50,22,325,541,01/03/2018,4
32,40,134,120,57,50,18,323,971,01/03/2018,5
94,100,325,310,162,150,45,1059,971,01/03/2018,6
34,60,121,150,49,60,15,351,503,01/03/2018,3
33,50,92,80,37,30,10,768,541,01/03/2018,8
29,30,98,80,43,30,14,613,971,01/03/2018,9
16,20,53,30,21,10,5,449,971,01/03/2018,11
68,60,210,140,84,50,27,632,503,01/03/2018,12
74,60,214,140,89,50,27,481,541,01/03/2018,13
-3,30,125,150,52,60,47,421,503,01/03/2018,1
24,60,149,180,62,70,20,385,503,01/03/2018,2
35,40,112,100,49,40,16,611,253,01/03/2018,4
12,20,120,110,54,50,20,301,253,01/03/2018,5
40,50,155,140,71,60,22,950,425,01/03/2018,6
16,70,227,280,95,110,86,532,206,01/03/2018,3
115,120,309,270,123,100,40,932,206,01/03/2018,8
29,50,82,70,33,20,9,768,360,01/03/2018,9
62,40,167,110,62,40,19,346,206,01/03/2018,11
38,30,129,80,52,30,16,376,253,01/03/2018,12
0,10,150,100,63,40,57,506,206,01/03/2018,13
48,80,150,180,61,70,19,325,206,01/03/2018,2
96,110,223,230,91,90,25,777,720,01/04/2018,1
63,70,178,180,78,80,25,593,970,01/04/2018,2
13,20,121,100,54,40,20,337,303,01/04/2018,11
34,40,138,120,63,50,19,965,719,01/04/2018,12
32,40,106,90,46,30,15,608,303,01/04/2018,13
84,110,198,230,81,90,22,460,720,01/04/2018,5
48,80,170,200,68,70,22,559,719,01/04/2018,6
105,120,245,250,100,100,28,822,303,01/04/2018,3
94,100,325,280,162,130,45,1091,303,01/04/2018,8
-4,20,125,110,52,40,47,433,719,01/04/2018,9
29,40,129,110,55,40,18,336,719,01/04/2018,10
156,170,456,470,191,200,63,865,217,01/04/2018,2
83,80,198,170,81,60,22,460,815,01/04/2018,11
49,40,170,140,68,50,22,559,630,01/04/2018,12
220,280,587,690,252,290,83,1316,217,01/04/2018,5
149,200,478,560,239,270,66,1464,217,01/04/2018,6
116,130,301,310,123,130,39,611,309,01/04/2018,3
95,100,223,190,91,70,25,777,224,01/04/2018,8
62,60,178,150,78,60,25,593,224,01/04/2018,9
106,110,245,210,100,80,28,822,618,01/04/2018,10
11,10,47,40,19,20,5,820,515,01/04/2018,1
148,140,478,420,239,200,66,1464,319,01/04/2018,11
186,160,578,500,260,220,98,1423,515,01/04/2018,12
10,30,43,50,17,10,4,776,563,01/04/2018,5
32,40,43,50,0,0,0,688,712,01/04/2018,6
3,20,61,60,28,20,8,964,515,01/04/2018,2
9,20,49,50,21,20,6,614,319,01/04/2018,3
220,210,587,510,252,210,83,1316,563,01/04/2018,8
115,120,301,260,123,100,39,611,319,01/04/2018,9
11,10,88,70,37,30,12,195,636,01/04/2018,11
-9,-10,65,50,29,20,11,169,314,01/04/2018,12
-2,-10,79,60,35,30,13,197,573,01/04/2018,13
43,60,115,130,47,50,13,821,660,01/04/2018,5
44,60,112,130,45,50,12,777,573,01/04/2018,6
35,50,178,180,80,80,30,494,573,01/04/2018,2
47,50,167,170,76,80,23,965,660,01/04/2018,3
-6,10,107,90,44,30,40,261,314,01/04/2018,8
-12,10,133,110,93,70,28,840,660,01/04/2018,9
73,70,222,190,88,70,29,653,740,01/04/2018,11
97,90,267,230,112,90,34,502,937,01/04/2018,12
93,130,325,380,162,180,45,1091,567,01/04/2018,5
13,30,121,140,54,60,20,337,419,01/04/2018,6
28,50,129,130,55,50,18,336,740,01/04/2018,1
27,40,107,110,43,40,13,363,513,01/04/2018,2
-3,20,125,130,52,50,47,433,513,01/04/2018,3
16,30,53,40,21,10,5,454,216,01/04/2018,8
26,40,75,60,30,20,8,820,614,01/04/2018,9
31,40,114,100,46,30,14,388,262,01/04/2018,11
1,10,150,130,63,50,57,521,414,01/04/2018,12
39,50,151,170,69,80,21,965,715,01/04/2018,5
32,50,103,120,45,50,14,605,715,01/04/2018,6
16,20,127,130,57,60,21,313,920,01/04/2018,1
17,30,227,230,95,100,86,554,715,01/04/2018,2
58,80,195,200,83,80,27,433,414,01/04/2018,3
46,50,133,110,49,40,15,342,262,01/04/2018,8
47,50,121,100,49,40,13,779,608,01/04/2018,9
43,60,115,120,47,40,13,821,203,01/04/2018,11
18,30,62,60,25,20,7,775,475,01/04/2018,13
0,10,150,140,63,60,57,521,860,01/04/2018,5
24,40,119,110,51,40,16,311,475,01/04/2018,6
107,110,292,270,116,110,38,962,203,01/04/2018,2
34,30,178,130,80,60,30,494,959,01/04/2018,9
46,60,167,130,76,50,23,965,860,01/04/2018,10
30,50,85,90,34,30,9,821,904,01/04/2018,11
47,60,121,130,49,50,13,779,754,01/04/2018,13
17,30,227,220,95,90,86,554,786,01/04/2018,5
58,80,195,190,83,70,27,433,904,01/04/2018,6
73,90,222,210,88,80,29,653,305,01/04/2018,2
98,100,267,250,112,100,34,502,561,01/04/2018,3
31,30,103,80,45,30,14,605,305,01/04/2018,8
15,20,127,90,57,40,21,313,305,01/04/2018,9
39,40,151,110,69,50,21,965,754,01/04/2018,10
26,40,75,80,30,30,8,820,781,01/04/2018,11
16,20,53,50,21,20,5,454,781,01/04/2018,13
-12,10,117,110,52,40,47,458,617,01/04/2018,5
94,100,325,310,162,150,45,1091,351,01/04/2018,7
397,400,519,490,68,60,22,-348,774,01/04/2018,2
13,20,121,90,54,40,20,337,508,01/04/2018,9
12,20,47,50,19,20,5,820,603,01/04/2018,11
32,30,43,40,0,0,0,688,603,01/04/2018,13
-6,10,107,100,44,40,40,261,603,01/04/2018,5
-9,0,65,60,29,20,11,169,603,01/04/2018,7
33,40,121,110,49,40,15,241,603,01/04/2018,1
27,40,125,110,50,40,16,372,603,01/04/2018,2
-3,10,79,60,35,20,13,197,603,01/04/2018,9
105,130,245,260,100,100,28,822,585,01/04/2018,11
95,120,223,240,91,90,25,777,631,01/04/2018,12
83,100,198,210,81,80,22,460,212,01/04/2018,13
-205,-190,66,60,125,120,113,1382,914,01/04/2018,5
235,250,564,550,239,220,66,1262,516,01/04/2018,7
276,280,712,670,284,270,99,2108,631,01/04/2018,2
247,200,638,490,260,190,98,1558,631,01/04/2018,9
-105,-70,189,140,209,150,64,1811,718,01/04/2018,10
1,0,150,120,63,50,57,37,985,01/04/2018,4
45,50,133,110,49,40,15,342,225,01/04/2018,5
31,40,114,90,46,30,14,388,225,01/04/2018,6
38,50,119,110,52,40,17,605,985,01/04/2018,8
35,50,178,170,80,70,30,494,337,01/04/2018,9
30,50,86,100,35,40,9,776,504,01/04/2018,2
48,70,121,150,49,60,13,779,318,01/04/2018,3
-9,0,65,50,29,20,11,-39,505,01/04/2018,4
-6,10,107,90,44,30,40,261,505,01/04/2018,5
12,10,88,70,37,30,12,195,505,01/04/2018,6
12,20,47,40,19,10,5,820,505,01/04/2018,8
3,10,61,50,28,20,8,964,505,01/04/2018,9
27,50,125,150,50,60,16,372,505,01/04/2018,2
-11,10,133,160,93,110,28,840,505,01/04/2018,3
74,80,222,190,88,70,29,653,580,01/04/2018,6
98,90,267,220,112,90,34,-120,918,01/04/2018,4
16,30,53,40,21,10,5,454,580,01/04/2018,5
15,30,127,120,57,50,21,313,580,01/04/2018,8
16,30,227,220,95,90,86,554,405,01/04/2018,9
33,60,106,130,46,50,15,608,405,01/04/2018,2
25,50,75,90,30,30,8,820,405,01/04/2018,3
84,90,198,170,81,60,22,460,956,01/04/2018,6
48,50,170,140,68,50,22,9,832,01/04/2018,4
96,100,223,190,91,70,25,777,325,01/04/2018,5
28,40,129,120,55,50,18,336,817,01/04/2018,8
27,30,107,100,43,40,13,363,325,01/04/2018,9
161,230,456,570,209,260,64,969,832,01/04/2018,2
63,100,178,220,78,90,25,593,903,01/04/2018,3
37,50,119,110,52,40,17,605,801,01/04/2018,5
43,50,115,110,47,40,13,821,435,01/04/2018,6
43,40,112,100,45,40,12,777,435,01/04/2018,4
47,70,167,200,76,90,23,965,435,01/04/2018,1
25,50,119,140,51,60,16,311,435,01/04/2018,2
34,70,178,220,80,100,30,494,435,01/04/2018,3
34,30,121,100,49,40,15,241,435,01/04/2018,8
28,40,125,110,50,40,16,372,435,01/04/2018,9
-11,0,133,110,93,70,28,840,435,01/04/2018,10
-6,10,107,70,44,20,40,261,435,01/04/2018,11
11,10,88,50,37,20,12,195,435,01/04/2018,12
-8,10,65,40,29,10,11,169,435,01/04/2018,13
148,150,478,450,239,220,66,1464,925,01/04/2018,4
26,30,298,280,125,120,113,729,805,01/04/2018,5
220,220,587,560,252,240,83,1316,831,01/04/2018,6
-76,-70,110,130,123,150,39,964,818,01/04/2018,1
276,400,712,890,284,350,99,2108,209,01/04/2018,2
-141,-150,159,190,191,240,63,1564,916,01/04/2018,3
106,110,245,210,100,80,28,822,408,01/04/2018,8
162,170,456,400,209,170,64,969,707,01/04/2018,9
62,60,178,150,78,60,25,593,805,01/04/2018,10
96,80,223,150,91,60,25,777,805,01/04/2018,11
83,70,198,130,81,50,22,460,530,01/04/2018,12
48,40,170,110,68,40,22,559,415,01/04/2018,13
32,30,43,40,0,0,0,688,775,01/04/2018,4
11,20,47,40,19,10,5,820,702,01/04/2018,5
10,20,43,40,17,10,4,776,775,01/04/2018,6
-2,10,79,90,35,40,13,197,775,01/04/2018,2
4,20,61,70,28,30,8,964,775,01/04/2018,3
27,50,298,260,125,100,113,729,775,01/04/2018,8
156,160,456,400,191,160,63,865,775,01/04/2018,9
115,110,301,260,123,100,39,611,702,01/04/2018,10
219,160,587,390,252,160,83,1316,702,01/04/2018,11
149,110,478,320,239,150,66,1464,775,01/04/2018,12
-365,-250,26,0,260,170,98,3049,702,01/04/2018,13
13,20,121,110,54,50,20,337,541,01/04/2018,4
28,40,129,120,55,50,18,336,971,01/04/2018,5
93,100,325,310,162,150,45,1091,503,01/04/2018,6
-3,30,125,150,52,60,47,433,971,01/04/2018,1
8,30,119,140,49,60,16,399,503,01/04/2018,2
31,40,87,70,35,30,9,777,971,01/04/2018,8
32,40,106,90,46,30,15,608,971,01/04/2018,9
15,20,53,30,21,10,5,454,503,01/04/2018,11
73,70,222,150,88,50,29,653,541,01/04/2018,12
98,70,267,180,112,70,34,502,971,01/04/2018,13
28,50,107,130,43,50,13,363,503,01/04/2018,3
32,30,103,90,45,40,14,605,206,01/04/2018,4
15,30,127,120,57,50,21,313,253,01/04/2018,5
39,60,151,140,69,60,21,965,206,01/04/2018,6
54,90,169,210,69,80,22,340,509,01/04/2018,2
106,110,292,250,116,90,38,962,253,01/04/2018,8
30,40,86,70,35,30,9,776,509,01/04/2018,9
45,40,133,90,49,30,15,342,253,01/04/2018,11
30,20,114,70,46,30,14,388,253,01/04/2018,12
0,10,150,100,63,40,57,521,253,01/04/2018,13
17,70,227,280,95,110,86,554,206,01/04/2018,3
111,120,256,260,104,110,29,821,720,01/05/2018,1
68,80,190,190,83,80,27,584,303,01/05/2018,2
12,20,118,100,53,40,20,361,720,01/05/2018,11
27,30,122,100,56,40,17,992,303,01/05/2018,12
30,30,99,80,43,30,14,602,719,01/05/2018,13
88,120,210,240,86,90,24,499,303,01/05/2018,5
44,60,160,180,64,70,21,593,303,01/05/2018,6
112,120,256,260,104,110,29,871,720,01/05/2018,3
83,90,298,260,149,120,41,1156,970,01/05/2018,8
-3,10,128,110,53,40,48,458,720,01/05/2018,9
26,30,123,100,52,40,17,361,719,01/05/2018,10
161,180,465,480,195,200,64,956,630,01/05/2018,2
88,80,210,180,86,70,24,499,847,01/05/2018,11
44,50,160,140,64,50,21,593,815,01/05/2018,12
230,300,612,720,263,300,86,1433,773,01/05/2018,5
165,210,521,610,260,300,72,1559,630,01/05/2018,6
122,140,312,320,127,130,40,671,618,01/05/2018,3
112,120,256,220,104,80,29,821,773,01/05/2018,8
68,60,190,160,83,70,27,584,217,01/05/2018,9
112,120,256,220,104,80,29,871,773,01/05/2018,10
12,20,49,50,20,20,5,829,712,01/05/2018,1
165,150,521,450,260,220,72,1559,712,01/05/2018,11
190,170,589,510,265,220,100,1538,563,01/05/2018,12
12,20,49,50,20,20,5,784,319,01/05/2018,5
31,40,43,50,0,0,0,645,515,01/05/2018,6
7,20,68,70,31,30,9,976,515,01/05/2018,2
11,20,52,50,22,20,7,611,515,01/05/2018,3
231,220,612,530,263,220,86,1433,563,01/05/2018,8
122,130,312,270,127,100,40,671,515,01/05/2018,9
14,20,92,80,39,30,12,212,314,01/05/2018,11
-4,0,76,60,34,20,12,182,314,01/05/2018,12
-2,0,81,70,36,30,13,212,573,01/05/2018,13
41,50,109,120,44,50,12,844,636,01/05/2018,5
36,50,97,110,39,40,10,799,816,01/05/2018,6
33,50,173,180,77,80,29,529,573,01/05/2018,2
38,40,148,150,68,70,21,998,660,01/05/2018,3
-8,10,104,90,43,30,39,282,417,01/05/2018,8
-15,0,136,110,98,80,30,973,660,01/05/2018,9
79,70,235,200,94,80,31,697,234,01/05/2018,11
101,100,273,240,114,90,35,555,513,01/05/2018,12
84,120,298,350,149,170,41,1156,740,01/05/2018,5
11,20,118,130,53,60,20,361,740,01/05/2018,6
27,40,123,120,52,50,17,361,330,01/05/2018,1
24,30,103,100,42,40,13,384,513,01/05/2018,2
-2,20,128,130,53,50,48,458,440,01/05/2018,3
12,30,49,40,20,10,5,464,419,01/05/2018,8
23,40,71,60,29,20,8,835,567,01/05/2018,9
27,30,110,90,45,30,14,410,920,01/05/2018,11
2,10,154,130,64,50,58,551,262,01/05/2018,12
47,70,170,200,78,90,24,995,608,01/05/2018,5
35,50,110,120,48,50,15,599,262,01/05/2018,6
17,20,130,130,58,60,22,338,262,01/05/2018,1
17,40,221,230,92,90,83,599,262,01/05/2018,2
62,80,204,210,87,90,28,472,715,01/05/2018,3
45,50,130,110,48,40,14,351,715,01/05/2018,8
51,60,130,110,53,40,14,803,262,01/05/2018,9
42,50,109,110,44,40,12,844,860,01/05/2018,11
17,30,57,60,23,20,6,787,475,01/05/2018,13
3,20,154,150,64,60,58,551,475,01/05/2018,5
22,40,113,110,48,40,15,334,203,01/05/2018,6
98,110,275,260,110,100,36,1020,959,01/05/2018,2
33,40,173,130,77,50,29,529,860,01/05/2018,9
38,40,148,110,68,50,21,998,475,01/05/2018,10
32,40,89,90,36,30,10,838,352,01/05/2018,11
52,70,130,140,53,50,14,803,239,01/05/2018,13
17,40,221,210,92,80,83,599,786,01/05/2018,5
62,70,204,190,87,80,28,472,863,01/05/2018,6
78,90,235,220,94,90,31,697,904,01/05/2018,2
100,100,273,250,114,100,35,555,321,01/05/2018,3
35,30,110,80,48,30,15,599,941,01/05/2018,8
17,30,130,100,58,40,22,338,305,01/05/2018,9
47,50,170,130,78,50,24,995,239,01/05/2018,10
22,30,71,70,29,30,8,835,857,01/05/2018,11
12,20,49,50,20,20,5,464,413,01/05/2018,13
-16,0,114,110,53,50,48,491,413,01/05/2018,5
84,100,298,290,149,140,41,1156,339,01/05/2018,7
434,430,551,520,64,60,21,-663,978,01/05/2018,2
12,20,118,90,53,40,20,361,857,01/05/2018,9
12,20,49,50,20,20,5,829,603,01/05/2018,11
32,30,43,40,0,0,0,645,603,01/05/2018,13
-7,10,104,100,43,40,39,282,603,01/05/2018,5
-3,0,76,70,34,30,12,182,603,01/05/2018,7
35,40,125,110,51,40,16,265,603,01/05/2018,1
31,50,132,120,52,40,17,397,603,01/05/2018,2
-1,10,81,60,36,20,13,212,603,01/05/2018,9
112,120,256,270,104,110,29,871,518,01/05/2018,11
111,120,256,270,104,110,29,821,716,01/05/2018,12
89,100,210,220,86,90,24,499,516,01/05/2018,13
-195,-180,69,60,121,110,109,1673,646,01/05/2018,5
187,210,543,530,260,240,72,1271,212,01/05/2018,7
295,300,756,710,302,280,105,2250,585,01/05/2018,2
252,200,651,500,265,200,100,1613,315,01/05/2018,9
-131,-90,198,150,235,170,72,2169,315,01/05/2018,10
28,40,110,90,45,30,14,410,318,01/05/2018,6
3,10,154,130,64,50,58,-113,985,01/05/2018,4
44,50,130,110,48,40,14,351,225,01/05/2018,5
35,40,111,100,48,40,15,599,985,01/05/2018,8
33,40,173,160,77,70,29,529,337,01/05/2018,9
36,50,99,120,40,50,11,793,318,01/05/2018,2
52,80,130,160,53,60,14,803,318,01/05/2018,3
14,10,92,70,39,30,12,212,505,01/05/2018,6
-4,10,76,60,34,20,12,-104,505,01/05/2018,4
-7,0,104,80,43,30,39,282,505,01/05/2018,5
12,20,49,40,20,10,5,829,505,01/05/2018,8
7,20,68,60,31,20,9,976,505,01/05/2018,9
31,60,132,160,52,60,17,397,505,01/05/2018,2
-15,10,136,170,98,120,30,973,505,01/05/2018,3
79,80,235,200,94,80,31,697,405,01/05/2018,6
101,100,273,230,114,90,35,-387,918,01/05/2018,4
13,30,49,40,20,10,5,464,405,01/05/2018,5
17,20,130,120,58,50,22,338,918,01/05/2018,8
17,40,221,210,92,80,83,599,918,01/05/2018,9
30,50,99,120,43,50,14,602,580,01/05/2018,2
22,40,71,80,29,30,8,835,405,01/05/2018,3
88,90,210,180,86,70,24,499,430,01/05/2018,6
44,50,160,130,64,50,21,-161,254,01/05/2018,4
112,120,256,220,104,80,29,821,254,01/05/2018,5
27,50,123,120,52,40,17,361,915,01/05/2018,8
25,30,103,100,42,40,13,384,512,01/05/2018,9
183,270,512,640,235,290,72,1060,430,01/05/2018,2
68,100,190,230,83,100,27,584,956,01/05/2018,3
36,50,97,90,39,30,10,799,435,01/05/2018,4
36,40,111,100,48,40,15,599,435,01/05/2018,5
42,40,109,100,44,40,12,844,435,01/05/2018,6
38,60,148,180,68,80,21,998,435,01/05/2018,1
22,50,113,140,48,60,15,334,435,01/05/2018,2
34,70,173,210,77,90,29,529,435,01/05/2018,3
34,40,125,110,51,40,16,265,435,01/05/2018,8
32,40,132,110,52,40,17,397,435,01/05/2018,9
-15,-10,136,110,98,80,30,973,435,01/05/2018,10
-8,10,104,70,43,20,39,282,435,01/05/2018,11
14,20,92,60,39,20,12,212,435,01/05/2018,12
-3,10,76,50,34,20,12,182,801,01/05/2018,13
165,180,521,500,260,240,72,1559,415,01/05/2018,4
25,30,289,270,121,110,109,788,209,01/05/2018,5
230,220,612,580,263,250,86,1433,626,01/05/2018,6
-84,-80,106,130,127,160,40,1215,209,01/05/2018,1
295,410,756,940,302,380,105,2250,650,01/05/2018,2
-142,-140,163,200,195,240,64,1952,714,01/05/2018,3
111,120,256,220,104,80,29,871,760,01/05/2018,8
183,180,512,450,235,200,72,1060,805,01/05/2018,9
67,60,190,160,83,70,27,584,805,01/05/2018,10
111,100,256,170,104,60,29,821,310,01/05/2018,11
89,80,210,140,86,50,24,499,530,01/05/2018,12
43,30,160,100,64,40,21,593,714,01/05/2018,13
31,30,43,40,0,0,0,645,775,01/05/2018,4
13,20,49,40,20,10,5,829,775,01/05/2018,5
13,20,49,40,20,10,5,784,775,01/05/2018,6
-1,20,81,100,36,40,13,212,702,01/05/2018,2
25,40,289,250,121,100,109,788,775,01/05/2018,8
160,160,465,400,195,160,64,956,775,01/05/2018,9
121,120,312,270,127,100,40,671,775,01/05/2018,10
231,170,612,410,263,170,86,1433,702,01/05/2018,11
164,120,521,350,260,170,72,1559,775,01/05/2018,12
-380,-250,18,0,265,170,100,3742,702,01/05/2018,13
6,30,68,80,31,30,9,976,775,01/05/2018,3
11,20,118,110,53,50,20,361,541,01/05/2018,4
27,40,123,110,52,40,17,361,541,01/05/2018,5
83,90,298,280,149,140,41,1156,541,01/05/2018,6
-2,40,128,160,53,60,48,458,503,01/05/2018,1
8,30,116,140,48,60,15,422,971,01/05/2018,2
26,40,75,60,30,20,8,794,503,01/05/2018,8
30,30,99,80,43,30,14,602,971,01/05/2018,9
12,20,49,30,20,10,5,464,503,01/05/2018,11
79,50,235,150,94,60,31,697,503,01/05/2018,12
101,70,273,180,114,70,35,555,971,01/05/2018,13
25,40,103,120,42,50,13,384,971,01/05/2018,3
34,40,110,100,48,40,15,599,206,01/05/2018,4
16,20,130,120,58,50,22,338,206,01/05/2018,5
47,60,170,160,78,70,24,995,206,01/05/2018,6
58,90,175,210,71,80,22,373,253,01/05/2018,2
98,100,275,240,110,90,36,1020,206,01/05/2018,8
36,50,99,80,40,30,11,793,206,01/05/2018,9
44,30,130,80,48,30,14,351,509,01/05/2018,11
27,30,110,70,45,20,14,410,360,01/05/2018,12
2,10,154,100,64,40,58,551,425,01/05/2018,13
16,60,221,270,92,110,83,599,253,01/05/2018,3
11,20,115,100,51,40,19,396,719,01/06/2018,11
27,30,117,100,53,40,16,1028,970,01/06/2018,12
29,30,99,80,43,30,14,597,720,01/06/2018,13
99,140,230,270,94,100,26,562,719,01/06/2018,5
33,50,135,150,54,60,17,641,303,01/06/2018,6
121,130,276,280,113,110,31,897,719,01/06/2018,1
68,80,190,190,83,80,27,574,970,01/06/2018,2
132,140,301,310,123,130,34,947,719,01/06/2018,3
83,90,298,260,149,120,41,1245,720,01/06/2018,8
-7,10,107,90,44,30,40,496,720,01/06/2018,9
24,30,118,100,50,40,16,397,719,01/06/2018,10
99,90,230,200,94,80,26,562,312,01/06/2018,11
33,30,135,110,54,40,17,641,312,01/06/2018,12
241,300,634,740,272,310,89,1616,312,01/06/2018,5
164,210,521,610,260,300,72,1715,312,01/06/2018,6
167,190,478,500,200,210,66,1095,815,01/06/2018,2
135,160,345,360,141,140,45,764,630,01/06/2018,3
121,130,276,240,113,90,31,897,630,01/06/2018,8
67,60,190,160,83,70,27,574,630,01/06/2018,9
133,140,301,260,123,100,34,947,309,01/06/2018,10
164,150,521,450,260,220,72,1715,641,01/06/2018,11
197,180,603,530,271,230,102,1714,563,01/06/2018,12
15,30,53,60,21,20,5,798,515,01/06/2018,5
31,40,43,50,0,0,0,602,319,01/06/2018,6
18,30,58,60,23,20,6,843,641,01/06/2018,1
8,20,70,70,32,30,9,996,563,01/06/2018,2
11,20,52,50,22,20,7,608,712,01/06/2018,3
241,230,634,550,272,230,89,1616,641,01/06/2018,8
136,140,345,300,141,120,45,764,319,01/06/2018,9
14,20,96,80,41,30,13,239,636,01/06/2018,11
-3,-10,78,60,35,30,13,204,573,01/06/2018,12
0,0,82,70,36,30,13,236,573,01/06/2018,13
33,40,92,100,37,40,10,876,660,01/06/2018,5
31,40,89,100,36,40,10,828,573,01/06/2018,6
31,40,169,170,76,80,28,580,573,01/06/2018,2
35,50,142,140,65,60,20,1042,314,01/06/2018,3
-4,20,125,110,52,40,47,313,660,01/06/2018,8
-33,0,141,120,116,90,35,1142,636,01/06/2018,9
99,90,278,240,111,90,36,767,513,01/06/2018,11
105,90,282,240,118,100,36,636,937,01/06/2018,12
83,120,298,350,149,170,41,1245,419,01/06/2018,5
12,30,115,130,51,50,19,396,419,01/06/2018,6
24,40,118,120,50,50,16,397,513,01/06/2018,1
19,20,93,90,38,40,12,414,614,01/06/2018,2
-6,20,107,110,44,40,40,496,937,01/06/2018,3
9,20,44,30,18,10,5,478,614,01/06/2018,8
18,30,60,50,24,20,6,856,513,01/06/2018,9
24,20,99,80,40,30,12,443,920,01/06/2018,11
-2,10,128,110,53,40,48,597,715,01/06/2018,12
50,70,177,200,81,90,25,1046,262,01/06/2018,5
34,50,110,120,48,50,15,593,262,01/06/2018,6
19,20,133,130,59,60,22,377,715,01/06/2018,1
24,50,264,270,110,110,100,665,608,01/06/2018,2
63,90,212,220,91,90,30,533,920,01/06/2018,3
40,50,125,110,47,40,14,371,715,01/06/2018,8
58,60,144,120,59,50,16,842,920,01/06/2018,9
33,40,92,90,37,30,10,876,959,01/06/2018,11
15,20,51,50,20,20,5,804,203,01/06/2018,13
-2,10,128,120,53,50,48,597,203,01/06/2018,5
19,30,108,100,46,40,15,367,475,01/06/2018,6
79,100,232,220,92,80,30,1102,475,01/06/2018,2
32,40,169,130,76,50,28,580,203,01/06/2018,9
36,50,142,110,65,40,20,1042,475,01/06/2018,10
38,50,105,110,43,40,12,864,386,01/06/2018,11
58,70,144,150,59,60,16,842,407,01/06/2018,13
25,40,264,250,110,100,100,665,786,01/06/2018,5
63,80,212,200,91,80,30,533,321,01/06/2018,6
99,110,278,260,111,100,36,767,904,01/06/2018,2
105,100,282,260,118,110,36,636,850,01/06/2018,3
35,30,110,80,48,30,15,593,941,01/06/2018,8
19,30,133,100,59,40,22,377,754,01/06/2018,9
49,40,177,130,81,60,25,1046,305,01/06/2018,10
19,30,60,60,24,20,6,856,781,01/06/2018,11
10,20,44,40,18,10,5,478,413,01/06/2018,13
-3,10,111,100,44,40,40,543,351,01/06/2018,5
83,100,298,290,149,140,41,1245,339,01/06/2018,7
547,530,649,610,54,50,17,-1006,617,01/06/2018,2
12,20,115,80,51,30,19,396,781,01/06/2018,9
17,30,58,60,23,20,6,843,603,01/06/2018,11
32,30,43,40,0,0,0,602,603,01/06/2018,13
-4,20,125,120,52,40,47,313,603,01/06/2018,5
-3,0,78,70,35,30,13,204,603,01/06/2018,7
41,50,138,130,56,50,17,302,603,01/06/2018,1
42,60,156,140,62,50,20,436,603,01/06/2018,2
0,10,82,60,36,20,13,236,603,01/06/2018,9
133,150,301,320,123,130,34,947,516,01/06/2018,11
121,140,276,290,113,110,31,897,845,01/06/2018,12
99,120,230,240,94,90,26,562,718,01/06/2018,13
-236,-210,72,70,144,130,131,1979,914,01/06/2018,5
318,340,675,660,260,240,72,1405,631,01/06/2018,7
357,350,890,840,356,340,124,2476,646,01/06/2018,2
263,220,669,520,271,200,102,1727,607,01/06/2018,9
-143,-100,198,150,244,180,75,2636,716,01/06/2018,10
23,30,99,80,40,30,12,443,318,01/06/2018,6
-3,10,128,110,53,40,48,-267,318,01/06/2018,4
41,40,125,100,47,40,14,371,225,01/06/2018,5
36,40,111,100,48,40,15,593,225,01/06/2018,8
32,40,169,160,76,70,28,580,318,01/06/2018,9
40,60,107,130,43,50,12,822,337,01/06/2018,2
58,90,144,180,59,70,16,842,318,01/06/2018,3
14,20,96,80,41,30,13,239,505,01/06/2018,6
-3,0,78,60,35,30,13,-180,505,01/06/2018,4
-3,0,125,100,52,40,47,313,505,01/06/2018,5
18,20,58,50,23,20,6,843,505,01/06/2018,8
8,10,70,60,32,30,9,996,505,01/06/2018,9
43,80,156,190,62,70,20,436,505,01/06/2018,2
-34,-20,141,170,116,140,35,1142,505,01/06/2018,3
99,90,278,230,111,90,36,767,918,01/06/2018,6
105,100,282,240,118,100,36,-660,918,01/06/2018,4
10,20,44,30,18,10,5,478,918,01/06/2018,5
19,30,133,130,59,50,22,377,918,01/06/2018,8
25,40,264,250,110,100,100,665,580,01/06/2018,9
29,50,99,120,43,50,14,597,918,01/06/2018,2
19,30,60,70,24,30,6,856,405,01/06/2018,3
99,90,230,190,94,80,26,562,469,01/06/2018,6
33,40,135,110,54,40,17,-321,936,01/06/2018,4
120,120,276,230,113,90,31,897,281,01/06/2018,5
24,40,118,110,50,40,16,397,832,01/06/2018,8
20,30,93,90,38,30,12,414,409,01/06/2018,9
192,270,532,660,244,300,75,1213,210,01/06/2018,2
68,100,190,230,83,100,27,574,806,01/06/2018,3
